created_at,description,favourites_count,followers_count,friends_count,id,listed_count,location,name,profile_image_url,relationship,screen_name,source,statuses_count,url
Fri Jun 08 10:54:17 +0000 2012,Foreign Affairs Correspondent with Kathmandu-based Annapurna Post National Daily. Links and Re-tweets are not endorsements. Tweets are personal.,17536,3325,916,602659703,0,Nepal,Santosh Sharma,http://pbs.twimg.com/profile_images/863385614149763074/uKOjNRBs_normal.jpg,friend,journonepali,Asia_Foundation,24692,
Sun Nov 07 12:58:33 +0000 2010,"Husband, Asst. Professor @Kansaigaidai_U | Former @UN | @UNOPS | @UNLesotho | @UNDP | @UNDPThailand",10625,2481,597,212920481,145,"Hirakata, Osaka-fu",Mark S. Cogan,http://pbs.twimg.com/profile_images/803018554794647552/FYHPMWxS_normal.jpg,friend,markscogan,Asia_Foundation,19743,
Thu Oct 16 15:48:22 +0000 2008,Investigative reporter at the Baltimore Sun,1045,2729,2742,16808947,142,"Baltimore, Md",DougDonovan,http://pbs.twimg.com/profile_images/3087929387/bbef6a9aa3d7c83ee4d38bb5dfbe8831_normal.jpeg,friend,DougDonovan,Asia_Foundation,3195,http://t.co/zUkmscDSEa
Thu Sep 02 21:37:48 +0000 2010,Military and veterans affairs reporter for North Carolina Public Radio WUNC.,21,664,221,186214794,59,North Carolina,Jay Price,http://pbs.twimg.com/profile_images/3219400524/bab4b9f0204f7314fd727abc74bb7a57_normal.jpeg,friend,JayatWUNC,Asia_Foundation,316,
Sat Apr 14 21:44:24 +0000 2012,"Writing a book on Korea's Samsung empire for @CrownPublishing. Recent work at WSJ, LARB, others. Asia, culture, tech, politics. geoffrey.cain@gmail.com",966,6958,2102,553855829,168,"Seoul, Republic of Korea",Geoffrey Cain,http://pbs.twimg.com/profile_images/809742669224099842/TZmsPBTW_normal.jpg,friend,geoffrey_cain,Asia_Foundation,4216,https://t.co/vpJPwhOsCD
Fri Oct 22 20:34:14 +0000 2010,"The best international journalism, finally in English.  Join us! https://t.co/A6gB99keuJ",296,6981,107,206368233,558,"Paris, France",Worldcrunch,http://pbs.twimg.com/profile_images/818807158234116096/Inzyeb6q_normal.jpg,friend,worldcrunch,Asia_Foundation,21500,http://t.co/og2VbdXCy5
Wed Jan 06 05:05:53 +0000 2010,"Fellow @CGDev+@IZA_bonn. My views only. Assoc. Editor @JPopEcon & World Development. Author of @WallsofNations, coming in 2018. YouTube: https://t.co/Xno4FRu1fw",21487,28300,3260,102278432,976,"Washington, DC",Michael Clemens,http://pbs.twimg.com/profile_images/820653470021812224/US6cWeN2_normal.jpg,friend,m_clem,Asia_Foundation,29802,https://t.co/pVQbQ2zsq4
Sat Aug 20 08:01:21 +0000 2011,"Foreign policy researcher. Interest in China, foreign aid. Choral singer. Food lover. Feminist.",2,1085,583,358651462,72,Sydney,Philippa Brant,http://pbs.twimg.com/profile_images/1504725859/2011-08-13-Concordis-Canberra-M-1_normal.jpg,friend,pipbrant,Asia_Foundation,4250,
Mon Jul 09 10:37:34 +0000 2012,Daily news service about doing business in Southeast Asia #ASEAN #economy #FDI #law #tax | Facebook http://t.co/XYiO3Z5ymz,5,3997,400,630983333,127,Southeast Asia,ASEAN Briefing,http://pbs.twimg.com/profile_images/540017375043538944/Oyaom7Uv_normal.jpeg,friend,ASEANBriefing,Asia_Foundation,4305,http://t.co/Qzrgdv2LKk
Mon Jan 25 22:55:26 +0000 2010,"The Asia New Zealand Foundation builds New Zealanders' knowledge and understanding of Asia. Tweets from Adele Mason, Ned Wotherspoon and @rebeccainoue.",1402,4793,2067,108432395,128,Wellington,Asia NZ Foundation,http://pbs.twimg.com/profile_images/3406444558/e0cb41d0ed2b56855bfd6acee4ba764f_normal.jpeg,friend,asianewzealand,Asia_Foundation,6097,http://t.co/TFgeaOivbt
Sun Sep 09 21:45:02 +0000 2012,"View the best #philanthropy, #nonprofit, #fundraising, and #foundation jobs - in all 50 states. Our site makes nonprofit recruiting and hiring easier than ever.",0,430,572,813949015,16,"USA, Nationwide",PhilanthropyJobs.com,http://pbs.twimg.com/profile_images/423880392035160064/hgamDoSW_normal.jpeg,friend,PhlanthropyJobs,Asia_Foundation,406,http://t.co/DT5kM5uQrh
Tue Oct 19 09:21:46 +0000 2010,The Cherie Blair Foundation for Women supports women entrepreneurs in developing and emerging markets so that they can invest in their families and communities.,1986,14923,782,204711280,558,London,Cherie Blair Fndn,http://pbs.twimg.com/profile_images/674871728896544768/eGGIc1XG_normal.jpg,friend,CherieBlairFndn,Asia_Foundation,8276,http://t.co/N1a0LYB5qk
Tue Dec 20 08:31:03 +0000 2011,"Official Spokesperson, Ministry of External Affairs, India. #Alert : #Passport issues may kindly be addressed to → @CPVIndia @passportsevamea",10,1321490,784,441636351,1594,NA,Gopal Baglay,http://pbs.twimg.com/profile_images/836200355750789120/K06ugp4Z_normal.jpg,friend,MEAIndia,Asia_Foundation,14390,https://t.co/JrIyt2Dykd
Fri Dec 16 20:34:39 +0000 2011,"Official Account of the UNDP Washington Representation Office. We work to inform the U.S. community about UNDP's role, programs and results around the world.",1704,3918,2103,438628130,169,"Washington, DC",UNDP Washington,http://pbs.twimg.com/profile_images/378800000502785498/fe9cb8e3a0c32fd5c0d1f97383979143_normal.jpeg,friend,UNDPDC,Asia_Foundation,10842,http://t.co/ij7X3Xyyov
Sat Jan 31 19:48:47 +0000 2009,"Associate Prof, Human Ecology @ Rutgers University. KU/Ox/Yale alum. Research on climate change, biodiversity conservation & development, with focus on Vietnam.",605,793,1234,19828377,66,Either NJ or SE Asia.,Pamela McElwee,http://pbs.twimg.com/profile_images/2832708216/9851354e9b8b27b1f46165628175382a_normal.jpeg,friend,PamMcElwee,Asia_Foundation,4992,http://t.co/Y8adkpmLFt
Fri Jul 03 14:15:15 +0000 2009,NA,115,6079,633,53395172,268,London,NEF Wellbeing,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,friend,NEFwellbeing,Asia_Foundation,2050,https://t.co/MVFsrlqIp1
Sun Jul 24 15:38:51 +0000 2011,"MD/PhD, Co-Founder & Chair, Stordalen Foundation. Founder&President, EAT Foundation. Tweets on food, climate & health, sustainable business. Young Global Leader",4275,24399,2695,341564433,346,Norway,Gunhild Stordalen,http://pbs.twimg.com/profile_images/678950785690898435/hUzq0v6U_normal.jpg,friend,G_stordalen,Asia_Foundation,5051,https://t.co/O0ndtGHenj
Sun Jul 15 01:23:42 +0000 2007,"Program Manager @devpolicy but tweets my own. Aid & development policy. Former journo. Particularly interested in PNG, Indonesia and Timor-Leste.",759,1910,2143,7479642,129,"Canberra, Australia",Ashlee Betteridge,http://pbs.twimg.com/profile_images/684196536914325504/WMj2qVXK_normal.jpg,friend,ashbetteridge,Asia_Foundation,14784,http://t.co/hy5unOG6HO
Mon Aug 01 21:35:17 +0000 2011,Center for Economic Research in Pakistan (CERP). Catalyzing rigorous policy research.,13,2082,442,346808164,44,"Lahore, Pakistan",CERP,http://pbs.twimg.com/profile_images/2654827279/cfbf2941b39b96e5e8884fe143f9a876_normal.png,friend,CERPakistan,Asia_Foundation,2087,http://t.co/UH4wrnl6Y4
Sun May 31 22:15:26 +0000 2009,Raven + Lily is an ethical fashion and lifestyle brand dedicated to empowering women through design.,1042,10301,1708,43767213,220,"Austin, TX",Raven + Lily,http://pbs.twimg.com/profile_images/619616911286910976/YSbkxKCc_normal.jpg,friend,RavenAndLily,Asia_Foundation,3004,http://t.co/BjWuaW2XNQ
Sun Feb 24 08:57:36 +0000 2008,"Food porn, no selfie. Google Translate level: expert. I tweet the best contents. @business @bloombergjapan https://t.co/Chut69RgtE https://t.co/ozBaoEL1qk",15523,7183,5411,13895312,407,WAS→NYC→HKG↔TYO,Stan Yee,http://pbs.twimg.com/profile_images/853832654134796288/zbF3bg4X_normal.jpg,friend,stanyee,Asia_Foundation,53508,https://t.co/sWb71ALtaq
Wed Jun 15 04:18:11 +0000 2011,"Sopheak SREY, a Cambodian journalist, is using Twitter for publishing about Cambodia affairs.",95,4204,1501,317578447,79,"Phnom Penh, Cambodia",Sopheak SREY,http://pbs.twimg.com/profile_images/560000303018172417/kLLGFe0a_normal.jpeg,friend,sopheaksrey,Asia_Foundation,1265,http://t.co/9CWOZwJncS
Mon Sep 29 04:40:09 +0000 2008,"司马天. Freelance Journalist and Writer.
Special Correspondent Bloomberg BNA.
Recent: https://t.co/BsmgBEKKJO",23,2940,3329,16507856,161,Shenzhen,Michael Standaert,http://pbs.twimg.com/profile_images/469676274131021825/hoaSJXwD_normal.jpeg,friend,mstandaert,Asia_Foundation,7215,
Sun Jan 07 07:45:52 +0000 2007,"Strategy consultant, Monitor Deloitte. Economic development, cities, data. Ex-Singapore diplomat. Panda dad among DC's tiger parents. Wordplay, not swordplay.",647,974,3023,609573,45,"Washington, DC",Daryl Sng,http://pbs.twimg.com/profile_images/634006326427828225/-VA17MHh_normal.jpg,friend,dsng,Asia_Foundation,7437,https://t.co/sRf3eWyuWy
Thu Jun 18 16:05:01 +0000 2009,Mediators Beyond Borders International.   Building a More #Peace Able World. RT's not endorsement,473,3493,1730,48395089,148," Arlington, VA",Mediators BB,http://pbs.twimg.com/profile_images/677869846365937664/o1yjMaou_normal.jpg,friend,MediatorsBB,Asia_Foundation,2992,http://t.co/qcfZAEiIgO
Thu Jun 18 14:34:28 +0000 2009,Editorials as broadcast by Voice of America. Coming Soon: #USPolicy360 - your chance to comment on human rights around the world.,9,922,1973,48367036,24,Washington D.C.,Editorials on VOA,http://pbs.twimg.com/profile_images/590977600710905856/Q8gSSIhY_normal.png,friend,EditorialsonVOA,Asia_Foundation,2480,http://t.co/qyeMGznAJC
Wed Jul 08 04:38:51 +0000 2009,"Senior Research Analyst, ASEAN Centre for Energy (ACE) https://t.co/ZuHkGfexfA",323,531,413,54799866,19,"Indonesia, Southeast Asia",Beni Suryadi,http://pbs.twimg.com/profile_images/635741740167643136/2fAV_J2V_normal.jpg,friend,benisuryadi,Asia_Foundation,3207,http://t.co/JveBTnoxZ2
Tue Jun 17 02:24:56 +0000 2008,Communications manager + research for Technology & Social Change Group (@TASCHAGroup). Connector of people + ideas. #ict4d #libraries,639,1061,2061,15141266,89,"Seattle, WA",Melody Clark,http://pbs.twimg.com/profile_images/3217567622/10f5de1b23bb92e82156504f46644073_normal.png,friend,melodyrclark,Asia_Foundation,2800,https://t.co/Y71C6VAKMd
Fri Jun 24 23:37:19 +0000 2011,"Exec Director @ImpactHuman, #LSE Alum, Researcher, Writer, & Photographer. Focus: #Climate #Conflict & #Resources. Film enthusiast. Opinions mine, RT≠backing",1134,391,1501,323513657,40,USA / UK,Martha Molfetas,http://pbs.twimg.com/profile_images/461526876792434688/VEyjlKkT_normal.jpeg,friend,m_molfetas,Asia_Foundation,2026,https://t.co/x9fN3kKSHb
Sun Mar 06 21:15:57 +0000 2011,The Program on Gender Equality in International Affairs (GEIA) is the @ElliottSchoolGW's new entity on #gender in international affairs.,105,1912,1666,261859246,84,"Washington, D.C.",GEIA,http://pbs.twimg.com/profile_images/789133097354788865/wIUG-r3X_normal.jpg,friend,ElliottGEIA,Asia_Foundation,2786,https://t.co/JUfMZVszw4
Sun Mar 08 11:42:20 +0000 2009,PUBLISHER: https://t.co/TazWtdraZr | AUTHOR of https://t.co/sKwiCVIzI2 and https://t.co/sU69Hr2w4z | KEYNOTER | RESILIENCE PLANNER / TRAINER,4,26848,15381,23300815,867,"Washington, DC",Storm Cunningham,http://pbs.twimg.com/profile_images/634827797509316608/QqULjOJu_normal.jpg,friend,restorm,Asia_Foundation,15624,https://t.co/TZFOCDSIlE
Thu Apr 16 03:59:46 +0000 2009,We won't live with poverty,342,3806,850,31635756,154,NA,Oxfam in Asia,http://pbs.twimg.com/profile_images/2507255724/lbgw16ph504py7fnoomy_normal.jpeg,friend,OxfamInAsia,Asia_Foundation,1433,https://t.co/EQuAHR2OWA
Wed Jun 17 08:23:59 +0000 2009,"Visual Storyteller 여행블로거✈️ Photographer📷 New media specialist🌏 Adventurer, engineer, astronomer, life-long nerd. Believer of serendipity #bucketliving #디지털노마드",1870,47624,17920,47897905,1530,Global,Juno Kim,http://pbs.twimg.com/profile_images/719438441398673408/60GMoxq5_normal.jpg,friend,RunawayJuno,Asia_Foundation,75916,https://t.co/Asxq6L8ngZ
Tue Jan 05 00:00:05 +0000 2010,We build inclusive business partnerships that tackle extreme poverty,67,2483,1201,101899120,81,"Melbourne, Australia",Business4Development,http://pbs.twimg.com/profile_images/790392580290678784/QybQPbgq_normal.jpg,friend,b4md,Asia_Foundation,2101,https://t.co/GROmIMwbab
Wed Jul 20 14:03:39 +0000 2011,International Development @MottMacDonald. Formerly @DFID_UK in Afghanistan Libya Malawi UK. Tweets on #GlobalDev running + faith. Views all my own.,88,1029,232,339040079,51,London,Andy Leigh,http://pbs.twimg.com/profile_images/819657791489142784/Q0w-a16f_normal.jpg,friend,AndyLeigh99,Asia_Foundation,2204,https://t.co/BDJyTQml3Y
Fri Dec 16 10:43:57 +0000 2011,"Managing Director - Overseas Development Institute - @ODIdev. Migration, climate, political economy. European struggling with Brexit",569,2612,1179,438241243,112,London ,Marta Foresti,http://pbs.twimg.com/profile_images/791526206558638080/EYllQVxH_normal.jpg,friend,martaforesti,Asia_Foundation,6453,https://t.co/B1RD0oiTS8
Sat Feb 28 13:03:53 +0000 2009,"National Public Radio Delhi Bureau Chief, Former Islamabad Bureau Chief.  Any opinion expressed here is my own, and re-tweets are not endorsements.",34,3970,3041,22252782,181,South Asia,Julie M. McCarthy,http://pbs.twimg.com/profile_images/202818215/MCCARTHY_PROFILE_PIX_normal.jpg,friend,JulieMcCarthyJM,Asia_Foundation,2449,http://t.co/6hpZvoSCvQ
Mon May 02 10:22:23 +0000 2011,"@Reuters senior correspondent in #Kabul. Tweets are about #Afghanistan, sometimes #Pakistan, #India and anything else that interests me. Views are all personal",242,15747,703,291621626,315,Kabul,Hamid Shalizi,http://pbs.twimg.com/profile_images/754377209171681280/_ID2rKey_normal.jpg,friend,HamidShalizi,Asia_Foundation,2251,https://t.co/9tUN9lH7t6
Wed Mar 23 03:08:39 +0000 2011,"Afghan Journalist, Executive Director of Afghanistan Center at Kabul University.Views are my own.",28,17021,665,270703702,232, Afghanistan,Abdul Waheed Wafa,http://pbs.twimg.com/profile_images/1649854162/waheed_pix_normal.PNG,friend,waheedwafa222,Asia_Foundation,8937,http://t.co/ROAJb94QRA
Tue Jul 29 09:05:10 +0000 2008,Head of TOLOnews TV,486,82597,406,15644021,351,Kabul,Lotfullah Najafizada,http://pbs.twimg.com/profile_images/786433036988669952/EoEM8c9W_normal.jpg,friend,LNajafizada,Asia_Foundation,6062,https://t.co/JmgkOMNUYt
Wed Mar 31 15:22:06 +0000 2010,The Institute for Communitarian Policy Studies advances morally informed policy analysis and moral dialogue in the debate on domestic and international issues.,8,1137,771,128248023,56,"Washington, D.C.",ICPS,http://pbs.twimg.com/profile_images/657590032266452992/rhwSsJNQ_normal.png,friend,ICPS_GWU,Asia_Foundation,714,http://t.co/wcJHkXjlWh
Thu Sep 06 15:27:55 +0000 2012,"Led by @MelanneVerveer, the Georgetown Institute for Women, Peace and Security promotes the impact of women’s participation in peace and security efforts.",1565,4641,700,807053683,137,"Washington, D.C.",GU Women & Peace,http://pbs.twimg.com/profile_images/564859465837469696/fp21jZAe_normal.png,friend,giwps,Asia_Foundation,4486,http://t.co/uzxEH2Yp9b
Sun Jun 21 15:51:03 +0000 2009,"Editor in Chief of @NewSecurityBeat, @TheWilsonCenter's Environmental Change and Security Program (+ others) blog.",276,827,1033,49346121,55,"Washington, D.C.",Schuyler Null,http://pbs.twimg.com/profile_images/707245325577113600/fDU1M5th_normal.jpg,friend,schuylernull,Asia_Foundation,3380,http://t.co/Zf9G3UQFpL
Sun Aug 26 18:29:01 +0000 2012,#APEC2013Indonesia #APECSummit2013 #KTTAPEC2013 #AELM2013 #APEC2013,0,1266,41,782947926,7,Indonesia,APEC 2013 Indonesia,http://pbs.twimg.com/profile_images/2966075076/c5c8d92b296748cd855f62b1b25cceb2_normal.jpeg,friend,Apec2013,Asia_Foundation,884,http://t.co/BAlDhKThDF
Thu Feb 18 11:57:25 +0000 2010,http://t.co/CnZqkNiYlA has shut & this account has merged w/@OSFJournalism. Follow us there to continue to receive updates.,217,803,658,115357905,38,London,mediapolicy.org,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,friend,mediapolicy,Asia_Foundation,780,http://t.co/kqaklQAOJZ
Mon Aug 31 11:55:18 +0000 2009,"News & journalism, EconNews Newspaper, Thailand. CU Comm Arts. Likes used as bookmarks, RTs are not endorsement. Personally a dog and horse lover.",32038,15794,2366,70374720,270,NA,Aim,http://pbs.twimg.com/profile_images/839419853404459008/v6mp0uCw_normal.jpg,friend,Aim_TH,Asia_Foundation,56379,
Fri Apr 08 02:25:49 +0000 2011,ABC journalist and News Producer for @theweeklytv.,779,809,983,278839596,32,Melbourne,Joanna McCarthy,http://pbs.twimg.com/profile_images/862463721838215168/9F5E8a5m_normal.jpg,friend,joanna_mcc,Asia_Foundation,1999,
